loan_id,account_id,loan_date,amount,duration,payments,status,account_district_id,frequency,creation_date,disp_id,client_id,has_disponent,client_district_id,gender,birth_date,code,region,no._of_inhabitants,no._of_municipalities_with_inhabitants_<_499,no._of_municipalities_with_inhabitants_500-1999,no._of_municipalities_with_inhabitants_2000-9999,no._of_municipalities_with_inhabitants_>10000,no._of_cities,ratio_of_urban_inhabitants,average_salary,unemployment_rate,avg_commited_crimes,ratio_entrepreneurs,criminality_growth,unemployment_growth,avg_amount_credit,avg_amount_withdrawal,avg_amount_total,min_amount,max_amount,credit_ratio,num_trans,avg_balance,min_balance,max_balance,std_balance,negative_balance,last_balance_negative,num_cash_credit,num_coll,num_interest,num_cash_withdrawal,num_rem,num_card_withdrawal,mean_no_symbol,num_no_symbol,mean_household,num_household,mean_statement,num_statement,mean_insurance,num_insurance,mean_sanction,num_sanction,mean_pension,num_pension,has_card,age_at_loan,days_between,same_district
4996,132,1996-11-06,88440,12,7370,1,40,issuance after transaction,1996-05-11,158,158,True,40,female,1945-07-03,40,north Bohemia,128118,9,16,6,3,8,0.853,9317,6.78,0.053938556643094646,0.097,-0.0006010084453394527,0.5800000000000001,16852.55,-12715.533333333333,2545.4129032258065,-35100.0,47976.0,0.5161290322580645,31,62778.09032258065,200.0,103239.0,21638.258869671175,False,False,10,0.0,6.0,15.0,0.0,0.0,3704.3809523809523,21,0.0,0.0,-100.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,False,51,179,True
7262,11135,1994-03-01,182628,36,5073,1,75,monthly issuance,1993-10-10,13379,13687,False,75,male,1959-05-23,75,north Moravia,138032,67,30,4,2,5,0.6459999999999999,8819,5.52,0.03103628144198447,0.099,0.003202156021792048,0.28000000000000025,7666.089999999999,-10333.333333333334,3512.3769230769226,-12600.0,23204.0,0.7692307692307693,13,33229.10769230769,500.0,52246.0,14579.421766566596,False,False,6,0.0,4.0,3.0,0.0,0.0,5012.333333333333,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,34,142,True
6577,7753,1994-03-11,51696,24,2154,1,74,monthly issuance,1993-02-08,9285,9593,False,74,female,1968-01-28,74,north Moravia,323870,0,0,0,1,1,1.0,10673,5.095000000000001,0.05732083860808349,0.1,-0.0013431315033809862,0.6900000000000004,16546.952272727274,-11894.199999999999,374.5323529411764,-59600.0,46889.0,0.43137254901960786,102,58226.50490196078,600.0,124339.4,26115.030058226144,False,False,31,0.0,13.0,53.0,0.0,5.0,454.7564102564103,78,0.0,0.0,-14.6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,26,396,True
6738,8566,1994-09-29,230220,36,6395,-1,74,monthly issuance,1993-10-08,10258,10566,False,74,female,1942-11-09,74,north Moravia,323870,0,0,0,1,1,1.0,10673,5.095000000000001,0.05732083860808349,0.1,-0.0013431315033809862,0.6900000000000004,7839.626315789474,-6626.820454545454,77.14268292682928,-59800.0,47953.0,0.4634146341463415,82,27658.48780487805,-2719.7,130801.0,29524.489997327957,True,False,17,0.0,21.0,25.0,19.0,0.0,250.25641025641025,39,-555.0,9.0,-14.6,10.0,0.0,0.0,-20.033333333333335,3.0,0.0,0.0,False,51,356,True
6253,6148,1994-11-04,59760,24,2490,1,74,monthly issuance,1993-12-27,7422,7422,True,74,male,1958-11-26,74,north Moravia,323870,0,0,0,1,1,1.0,10673,5.095000000000001,0.05732083860808349,0.1,-0.0013431315033809862,0.6900000000000004,11115.263636363636,-6356.33125,761.7259259259258,-21440.0,34557.0,0.4074074074074074,54,40204.46481481482,300.0,69643.1,12827.193914171468,False,False,12,0.0,10.0,27.0,5.0,0.0,2391.4848484848485,33,-7847.0,5.0,-14.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,35,312,True
6645,8041,1994-11-06,140400,36,3900,1,1,monthly issuance,1993-10-10,9625,9933,False,74,male,1941-10-15,74,north Moravia,323870,0,0,0,1,1,1.0,10673,5.095000000000001,0.05732083860808349,0.1,-0.0013431315033809862,0.6900000000000004,11883.849999999999,-10137.95652173913,628.2599999999999,-63200.0,44739.0,0.4888888888888889,45,43563.619999999995,400.0,115000.2,18981.79097613385,False,False,9,0.0,13.0,23.0,0.0,0.0,947.4444444444445,27,0.0,0.0,-14.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,53,392,False
6272,6226,1994-12-20,398640,60,6644,1,74,weekly issuance,1993-07-26,7521,7521,False,74,female,1960-02-09,74,north Moravia,323870,0,0,0,1,1,1.0,10673,5.095000000000001,0.05732083860808349,0.1,-0.0013431315033809862,0.6900000000000004,21806.935294117648,-13117.673076923076,689.7302325581396,-48100.0,59793.0,0.3953488372093023,86,63383.57558139535,400.0,121689.5,21947.881092045613,False,False,1,17.0,16.0,52.0,0.0,0.0,967.0344827586207,58,0.0,0.0,-30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False,34,512,True
5876,4413,1995-02-08,221280,48,4610,1,74,weekly issuance,1994-01-15,5318,5318,True,74,male,1968-03-28,74,north Moravia,323870,0,0,0,1,1,1.0,10673,5.095000000000001,0.05732083860808349,0.1,-0.0013431315033809862,0.6900000000000004,17512.224,-8836.760869565218,441.050704225352,-32300.0,50178.0,0.352112676056338,71,37596.9323943662,1100.0,106144.8,18388.528003099997,False,False,1,12.0,12.0,39.0,7.0,0.0,1916.7954545454545,44,-7802.0,7.0,-30.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,26,389,True
6986,9750,1995-02-11,151728,48,3161,-1,74,monthly issuance,1994-05-16,11695,12003,False,74,male,1976-06-23,74,north Moravia,323870,0,0,0,1,1,1.0,10673,5.095000000000001,0.05732083860808349,0.1,-0.0013431315033809862,0.6900000000000004,8910.703571428572,-7690.041379310345,464.7105263157895,-27000.0,48906.0,0.49122807017543857,57,30491.098245614037,-669.7,82784.6,24000.12499806356,True,False,14,0.0,14.0,29.0,0.0,0.0,751.8484848484849,33,0.0,0.0,-14.6,5.0,0.0,0.0,-2.44,5.0,0.0,0.0,False,18,271,True
6950,9591,1995-04-11,104712,24,4363,1,74,monthly issuance,1993-05-20,11496,11804,False,74,male,1944-12-12,74,north Moravia,323870,0,0,0,1,1,1.0,10673,5.095000000000001,0.05732083860808349,0.1,-0.0013431315033809862,0.6900000000000004,16041.951388888889,-9522.850420168066,114.1429319371728,-56400.0,49831.0,0.3769633507853403,191,57357.84345549738,400.0,147603.2,27075.74205832393,False,False,50,0.0,22.0,97.0,22.0,0.0,870.248,125,-4146.0,22.0,-14.6,22.0,0.0,0.0,0.0,0.0,0.0,0.0,False,50,691,True
6403,6924,1995-12-05,194880,48,4060,1,74,monthly issuance,1994-06-01,8359,8359,False,74,male,1979-12-06,74,north Moravia,323870,0,0,0,1,1,1.0,10673,5.095000000000001,0.05732083860808349,0.1,-0.0013431315033809862,0.6900000000000004,12922.227027027027,-5883.097368421053,274.3982300884956,-23532.0,36536.0,0.3274336283185841,113,36421.425663716815,300.0,71138.8,13195.884796079004,False,False,1,18.0,18.0,62.0,14.0,0.0,1381.2238805970148,67,-4585.0,14.0,-14.6,14.0,0.0,0.0,0.0,0.0,0.0,0.0,False,16,552,True
6178,5742,1995-12-16,232560,48,4845,1,74,issuance after transaction,1995-07-05,6946,6946,False,74,female,1970-01-29,74,north Moravia,323870,0,0,0,1,1,1.0,10673,5.095000000000001,0.05732083860808349,0.1,-0.0013431315033809862,0.6900000000000004,14073.042857142858,-11983.0,1527.540740740741,-37300.0,39741.0,0.5185185185185185,27,63188.63333333333,600.0,102665.9,26204.030675466118,False,False,9,0.0,5.0,13.0,0.0,0.0,2115.8947368421054,19,0.0,0.0,-100.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,25,164,True
5563,2912,1996-02-29,380160,60,6336,1,74,monthly issuance,1994-07-30,3519,3519,False,74,male,1949-12-15,74,north Moravia,323870,0,0,0,1,1,1.0,10673,5.095000000000001,0.05732083860808349,0.1,-0.0013431315033809862,0.6900000000000004,18684.478723404256,-13768.077419354839,225.22660550458716,-62500.0,48887.0,0.43119266055045874,109,64777.0752293578,1100.0,147375.1,27227.866078850297,False,False,32,0.0,15.0,62.0,0.0,0.0,257.39506172839504,81,0.0,0.0,-14.599999999999998,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False,46,579,True
6509,7445,1994-03-15,55368,24,2307,1,64,monthly issuance,1993-03-18,8918,9226,False,64,female,1939-12-25,64,south Moravia,197099,29,41,10,2,10,0.747,9624,1.955,0.022194430210198936,0.145,-0.0011111167484360652,0.71,9204.863829787233,-8239.490196078432,126.67959183673467,-34100.0,48139.0,0.47959183673469385,98,46061.3193877551,200.0,113350.7,24131.83891162098,False,False,25,0.0,22.0,51.0,0.0,0.0,135.5,66,0.0,0.0,-14.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False,54,362,True
6808,8982,1994-10-12,227880,36,6330,1,64,monthly issuance,1993-09-25,10755,11063,True,64,female,1955-11-04,64,south Moravia,197099,29,41,10,2,10,0.747,9624,1.955,0.022194430210198936,0.145,-0.0011111167484360652,0.71,8119.228888888889,-8201.27894736842,647.189156626506,-64600.0,49115.0,0.5421686746987951,83,45134.72168674698,1100.0,153213.7,29551.483054320095,False,False,21,0.0,24.0,38.0,0.0,0.0,1049.9375,48,0.0,0.0,-14.6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False,38,382,True
6745,8625,1995-04-10,47304,24,1971,1,64,monthly issuance,1993-11-10,10328,10636,False,64,male,1971-08-03,64,south Moravia,197099,29,41,10,2,10,0.747,9624,1.955,0.022194430210198936,0.145,-0.0011111167484360652,0.71,15647.294736842105,-12381.714285714286,374.00239520958087,-59900.0,49060.0,0.4550898203592814,167,68740.02335329342,400.0,148093.0,30916.763221258978,False,False,42,0.0,34.0,77.0,14.0,0.0,1628.0384615384614,104,-8151.0,14.0,-14.6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False,23,516,True
6764,8776,1995-08-26,33984,48,708,1,64,monthly issuance,1994-08-24,10510,10818,False,64,male,1972-08-04,64,south Moravia,197099,29,41,10,2,10,0.747,9624,1.955,0.022194430210198936,0.145,-0.0011111167484360652,0.71,5087.997222222222,-4079.4764705882358,635.2242857142857,-14700.0,20196.0,0.5142857142857142,70,38587.76,600.0,55077.5,9896.492445941623,False,False,14,0.0,22.0,34.0,0.0,0.0,1017.8536585365854,41,0.0,0.0,-14.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,23,367,True
6933,9493,1995-09-09,188688,48,3931,1,64,monthly issuance,1995-04-02,11377,11685,False,64,female,1965-07-23,64,south Moravia,197099,29,41,10,2,10,0.747,9624,1.955,0.022194430210198936,0.145,-0.0011111167484360652,0.71,10950.116666666667,-10782.16,1071.809090909091,-24500.0,35378.0,0.5454545454545454,22,42203.17272727273,400.0,71255.7,20050.27841673887,False,False,2,5.0,5.0,9.0,1.0,0.0,1960.9333333333334,15,-6803.0,1.0,-14.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30,160,True
5494,2572,1996-06-13,360000,48,7500,1,64,issuance after transaction,1994-11-13,3103,3103,False,64,female,1973-03-07,64,south Moravia,197099,29,41,10,2,10,0.747,9624,1.955,0.022194430210198936,0.145,-0.0011111167484360652,0.71,18340.457894736843,-12413.172151898734,476.21691176470586,-59500.0,73228.0,0.41911764705882354,136,51149.655147058824,600.0,126072.0,26193.21138092937,False,False,2,19.0,36.0,79.0,0.0,0.0,735.8,80,0.0,0.0,-100.0,14.0,0.0,0.0,-1.2666666666666666,6.0,0.0,0.0,False,23,578,True
5725,3679,1996-07-23,444864,48,9268,1,64,monthly issuance,1995-08-15,4434,4434,True,64,male,1964-03-29,64,south Moravia,197099,29,41,10,2,10,0.747,9624,1.955,0.022194430210198936,0.145,-0.0011111167484360652,0.71,8397.544444444446,-4999.718918918919,652.2515625,-16300.0,25862.0,0.421875,64,32404.7734375,800.0,62903.5,11798.830196336487,False,False,17,0.0,10.0,25.0,12.0,0.0,1516.7857142857142,42,-3869.0,6.0,-14.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False,32,343,True
6283,6289,1996-08-11,85632,48,1784,1,64,monthly issuance,1995-04-05,7594,7594,False,64,female,1949-04-07,64,south Moravia,197099,29,41,10,2,10,0.747,9624,1.955,0.022194430210198936,0.145,-0.0011111167484360652,0.71,18351.10263157895,-12710.702127659575,1175.7517647058824,-60800.0,49917.0,0.4470588235294118,85,65066.73529411765,800.0,156504.1,26945.910380677462,False,False,23,0.0,15.0,47.0,0.0,0.0,1600.1,60,0.0,0.0,-14.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False,47,494,True
6995,9814,1996-09-26,96168,12,8014,1,64,weekly issuance,1995-01-19,11771,12079,False,64,female,1972-08-12,64,south Moravia,197099,29,41,10,2,10,0.747,9624,1.955,0.022194430210198936,0.145,-0.0011111167484360652,0.71,7330.079761904762,-9417.184615384615,24.226174496644347,-53500.0,46253.0,0.5637583892617449,149,50492.688590604026,600.0,138010.1,21691.134254741817,False,False,27,0.0,57.0,65.0,0.0,0.0,-75.34210526315789,76,0.0,0.0,-30.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False,24,616,True
6585,7795,1996-10-29,372120,60,6202,1,64,monthly issuance,1995-01-05,9333,9641,True,64,male,1945-01-26,64,south Moravia,197099,29,41,10,2,10,0.747,9624,1.955,0.022194430210198936,0.145,-0.0011111167484360652,0.71,18717.614084507044,-12696.732673267326,270.8174418604651,-63300.0,48768.0,0.4127906976744186,172,64044.04593023256,500.0,128495.4,25895.9123556906,False,False,50,0.0,21.0,101.0,0.0,0.0,317.23664122137404,131,0.0,0.0,-14.6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,False,51,663,True
6073,5263,1996-11-12,276300,60,4605,1,64,monthly issuance,1995-07-14,6359,6359,False,64,male,1976-07-06,64,south Moravia,197099,29,41,10,2,10,0.747,9624,1.955,0.022194430210198936,0.145,-0.0011111167484360652,0.71,3480.195555555555,-2745.331914893617,299.76304347826084,-5760.0,8888.0,0.4891304347826087,92,25997.563043478258,500.0,40755.0,6720.217505796418,False,False,30,0.0,15.0,36.0,11.0,0.0,1265.1090909090908,55,-3950.0,11.0,-14.6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False,20,487,True
6520,7485,1994-03-16,91200,24,3800,1,39,monthly issuance,1993-07-28,8965,9273,True,39,female,1955-08-26,39,north Bohemia,119895,17,4,3,2,4,0.899,10446,8.370000000000001,0.04041035906418116,0.09,-0.0017014888027023646,2.0600000000000005,10908.277777777777,-9090.766666666666,908.7555555555554,-22100.0,34198.0,0.5,36,32558.533333333333,700.0,76736.9,15743.433555304437,False,False,3,8.0,7.0,15.0,3.0,0.0,2727.7391304347825,23,-10279.0,3.0,-14.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,38,231,True
7066,10131,1994-05-02,215388,36,5983,-1,1,monthly issuance,1993-11-27,12156,12464,False,39,male,1959-12-17,39,north Bohemia,119895,17,4,3,2,4,0.899,10446,8.370000000000001,0.04041035906418116,0.09,-0.0017014888027023646,2.0600000000000005,6116.29,-6100.0,2044.1933333333334,-11400.0,49757.0,0.6666666666666666,15,32702.726666666666,1000.0,50757.0,10504.310470160513,False,False,3,0.0,7.0,5.0,0.0,0.0,3746.25,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,34,156,False
5880,4423,1995-10-31,73836,36,2051,1,39,monthly issuance,1995-04-26,5333,5333,False,39,female,1967-05-29,39,north Bohemia,119895,17,4,3,2,4,0.899,10446,8.370000000000001,0.04041035906418116,0.09,-0.0017014888027023646,2.0600000000000005,13746.65,-25000.0,3550.163157894737,-37000.0,44281.0,0.7368421052631579,19,55315.16842105263,900.0,129607.8,32965.14577809675,False,False,9,0.0,5.0,5.0,0.0,0.0,4738.642857142857,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,28,188,True
5125,789,1995-11-23,73056,48,1522,1,39,monthly issuance,1995-02-06,944,944,True,39,male,1970-12-18,39,north Bohemia,119895,17,4,3,2,4,0.899,10446,8.370000000000001,0.04041035906418116,0.09,-0.0017014888027023646,2.0600000000000005,3179.5086956521736,-1842.25,422.46470588235286,-7100.0,8538.0,0.45098039215686275,51,23255.149019607845,500.0,33555.4,6550.595429955129,False,False,14,0.0,9.0,18.0,10.0,0.0,985.03125,32,-2153.0,5.0,-14.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,False,24,290,True
7130,10411,1996-12-11,123408,24,5142,1,39,issuance after transaction,1995-11-23,12502,12810,False,39,male,1964-10-14,39,north Bohemia,119895,17,4,3,2,4,0.899,10446,8.370000000000001,0.04041035906418116,0.09,-0.0017014888027023646,2.0600000000000005,7693.968000000001,-4599.8,128.57230769230767,-27400.0,46000.0,0.38461538461538464,65,28359.255384615386,700.0,85626.9,17185.36385469143,False,False,13,0.0,12.0,16.0,24.0,0.0,1095.5714285714287,35,-3020.0,6.0,-100.0,6.0,-2323.0,6.0,0.0,0.0,0.0,0.0,True,32,384,True
6699,8330,1994-03-30,7656,24,319,1,48,monthly issuance,1993-03-28,9979,10287,True,48,female,1962-09-03,48,east Bohemia,78955,50,24,8,1,9,0.59,9060,2.11,0.021353935786207333,0.124,0.0007852574251155721,0.6599999999999999,7746.088888888889,-5389.026666666667,448.8024691358025,-21700.0,31677.0,0.4444444444444444,81,46444.63950617284,600.0,73069.1,12923.560345495733,False,False,14,0.0,22.0,37.0,8.0,0.0,1427.1363636363637,44,-3708.0,8.0,-14.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31,367,True
5713,3629,1995-05-30,158760,60,2646,1,48,monthly issuance,1993-07-27,4377,4377,False,48,male,1978-01-31,48,east Bohemia,78955,50,24,8,1,9,0.59,9060,2.11,0.021353935786207333,0.124,0.0007852574251155721,0.6599999999999999,7197.82909090909,-3393.6774774774776,115.5566265060241,-17200.0,23810.0,0.3313253012048193,166,24908.761445783133,900.0,59898.4,8944.715311238842,False,False,12,22.0,21.0,60.0,51.0,0.0,2105.095744680851,94,-1894.0,17.0,-14.6,17.0,-8742.0,17.0,0.0,0.0,0.0,0.0,False,17,672,True
6302,6397,1996-09-16,181020,60,3017,1,48,monthly issuance,1995-03-15,7723,7723,True,48,female,1966-06-14,48,east Bohemia,78955,50,24,8,1,9,0.59,9060,2.11,0.021353935786207333,0.124,0.0007852574251155721,0.6599999999999999,9716.021621621621,-5660.121428571429,457.26881720430094,-19900.0,27150.0,0.3978494623655914,93,34005.9064516129,500.0,60475.3,9801.680644529757,False,False,2,18.0,17.0,56.0,0.0,0.0,642.4285714285714,63,0.0,0.0,-14.599999999999998,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30,551,True
6336,6555,1994-03-31,212400,36,5900,1,38,weekly issuance,1993-03-05,7914,7914,False,38,female,1966-10-24,38,north Bohemia,85852,41,23,4,2,4,0.598,8965,7.655,0.031886269393840566,0.104,0.001968503937007874,1.1500000000000004,13977.941935483872,-9227.375,904.5239436619718,-42900.0,48828.0,0.43661971830985913,71,51034.361971830986,300.0,133215.2,27309.501085647138,False,False,19,0.0,12.0,40.0,0.0,0.0,1245.44,50,0.0,0.0,-30.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False,27,391,True
6279,6273,1994-06-07,87360,24,3640,1,38,monthly issuance,1993-07-21,7576,7576,False,38,male,1962-07-10,38,north Bohemia,85852,41,23,4,2,4,0.598,8965,7.655,0.031886269393840566,0.104,0.001968503937007874,1.1500000000000004,8544.575,-7689.657142857142,968.6,-22800.0,49341.0,0.5333333333333333,30,36783.95,200.0,69174.6,13552.449489852383,False,False,6,0.0,10.0,14.0,0.0,0.0,1527.9444444444443,18,0.0,0.0,-14.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,31,321,True
5723,3674,1994-09-10,23628,12,1969,1,38,monthly issuance,1993-03-12,4428,4428,False,38,male,1954-03-09,38,north Bohemia,85852,41,23,4,2,4,0.598,8965,7.655,0.031886269393840566,0.104,0.001968503937007874,1.1500000000000004,11783.88163265306,-8414.980327868852,582.6945454545455,-35200.0,43694.0,0.44545454545454544,110,47420.84181818181,1000.0,140228.7,27950.21068970953,False,False,31,0.0,18.0,49.0,12.0,0.0,2615.9253731343283,67,-9503.0,12.0,-14.599999999999998,13.0,0.0,0.0,0.0,0.0,0.0,0.0,False,40,547,True
6591,7819,1995-02-02,20832,48,434,1,38,monthly issuance,1993-08-01,9362,9670,False,38,male,1948-05-04,38,north Bohemia,85852,41,23,4,2,4,0.598,8965,7.655,0.031886269393840566,0.104,0.001968503937007874,1.1500000000000004,4204.593617021276,-1728.301923076923,118.36092715231788,-19700.0,13251.0,0.31125827814569534,151,21368.909933774834,500.0,41997.9,5923.774708486194,False,False,29,0.0,18.0,52.0,52.0,0.0,630.763440860215,93,-1953.0,13.0,-14.6,14.0,-1296.0,13.0,0.0,0.0,0.0,0.0,False,46,550,True
5212,1256,1995-05-29,71064,36,1974,1,38,monthly issuance,1994-04-21,1516,1516,False,38,female,1946-10-17,38,north Bohemia,85852,41,23,4,2,4,0.598,8965,7.655,0.031886269393840566,0.104,0.001968503937007874,1.1500000000000004,7801.575862068966,-3418.3999999999996,365.0802325581395,-13600.0,22908.0,0.3372093023255814,86,34577.3023255814,700.0,55373.3,9923.171541124484,False,False,17,0.0,12.0,39.0,18.0,0.0,711.8947368421053,57,-1178.0,9.0,-14.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False,48,403,True
5610,3112,1996-02-24,123216,48,2567,1,38,monthly issuance,1994-08-12,3763,3763,True,38,female,1977-08-12,38,north Bohemia,85852,41,23,4,2,4,0.598,8965,7.655,0.031886269393840566,0.104,0.001968503937007874,1.1500000000000004,16989.977083333335,-9224.225,606.10078125,-59200.0,48959.0,0.375,128,70622.83359375,700.0,138433.7,28089.524636349874,False,False,30,0.0,18.0,58.0,22.0,0.0,1008.1573033707865,89,-1468.0,11.0,-14.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False,18,561,True
6961,9645,1996-06-06,176148,36,4893,1,38,monthly issuance,1996-01-23,11565,11873,False,38,female,1963-11-20,38,north Bohemia,85852,41,23,4,2,4,0.598,8965,7.655,0.031886269393840566,0.104,0.001968503937007874,1.1500000000000004,15688.077777777778,-21900.0,4122.515384615385,-30400.0,34881.0,0.6923076923076923,13,47154.5,1100.0,83783.4,21431.237856261745,False,False,1,4.0,4.0,4.0,0.0,0.0,5891.555555555556,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,32,135,True
6421,6985,1996-07-25,96768,36,2688,1,38,monthly issuance,1995-07-27,8432,8432,True,38,female,1968-01-06,38,north Bohemia,85852,41,23,4,2,4,0.598,8965,7.655,0.031886269393840566,0.104,0.001968503937007874,1.1500000000000004,16277.060714285715,-11009.505263157895,566.6136363636364,-64100.0,48172.0,0.42424242424242425,66,51611.34242424242,900.0,117830.9,22929.24381405384,False,False,17,0.0,11.0,31.0,7.0,0.0,3107.1463414634145,41,-13167.0,7.0,-14.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False,28,364,True
7055,10079,1994-04-06,167100,60,2785,1,62,monthly issuance,1993-05-06,12088,12396,True,62,female,1970-01-17,62,south Moravia,145688,22,41,13,2,5,0.40700000000000003,8544,1.5750000000000002,0.019304953050354182,0.109,0.0012835648783702158,0.5700000000000001,17751.066666666666,-11879.891304347826,497.59746835443053,-49200.0,49980.0,0.4177215189873418,79,63707.626582278484,1100.0,143605.7,26493.59158887542,False,False,22,0.0,11.0,46.0,0.0,0.0,630.3793103448276,58,0.0,0.0,-14.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False,24,335,True
6362,6738,1995-10-31,37908,12,3159,1,62,monthly issuance,1994-07-28,8130,8130,False,62,female,1976-05-08,62,south Moravia,145688,22,41,13,2,5,0.40700000000000003,8544,1.5750000000000002,0.019304953050354182,0.109,0.0012835648783702158,0.5700000000000001,9919.53870967742,-5808.711111111111,606.7592105263158,-22479.0,28431.0,0.40789473684210525,76,42164.027631578945,800.0,69530.4,12938.940496291016,False,False,2,15.0,14.0,45.0,0.0,0.0,846.5,52,0.0,0.0,-14.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False,19,460,True
6550,7614,1996-05-18,320592,48,6679,1,62,monthly issuance,1995-02-08,9119,9427,True,62,female,1970-11-09,62,south Moravia,145688,22,41,13,2,5,0.40700000000000003,8544,1.5750000000000002,0.019304953050354182,0.109,0.0012835648783702158,0.5700000000000001,21503.09,-9930.068965517241,785.7806818181817,-46600.0,60108.0,0.3409090909090909,88,60781.306818181816,500.0,117827.8,21161.10823723557,False,False,1,15.0,14.0,57.0,0.0,1.0,1028.96875,64,0.0,0.0,-14.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,25,465,True
5886,4447,1996-10-31,192744,36,5354,1,62,monthly issuance,1996-06-16,5364,5364,True,62,male,1964-03-14,62,south Moravia,145688,22,41,13,2,5,0.40700000000000003,8544,1.5750000000000002,0.019304953050354182,0.109,0.0012835648783702158,0.5700000000000001,16504.253846153846,-14365.861538461539,1069.1961538461542,-34100.0,49871.0,0.5,26,62590.42307692308,200.0,128778.8,28733.343188251627,False,False,9,0.0,4.0,13.0,0.0,0.0,1351.0,20,0.0,0.0,-14.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False,32,137,True
6944,9548,1996-11-15,46176,48,962,1,62,monthly issuance,1996-06-07,11446,11754,False,62,male,1966-11-03,62,south Moravia,145688,22,41,13,2,5,0.40700000000000003,8544,1.5750000000000002,0.019304953050354182,0.109,0.0012835648783702158,0.5700000000000001,8385.281818181818,-8918.833333333334,2277.94705882353,-13400.0,18109.0,0.6470588235294118,17,33613.105882352946,1000.0,54705.1,13279.637852717908,False,False,7,0.0,4.0,5.0,1.0,0.0,3978.75,12,-9613.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,30,161,True
5209,1250,1996-11-25,182640,48,3805,1,62,monthly issuance,1996-03-28,1509,1509,False,62,female,1942-04-19,62,south Moravia,145688,22,41,13,2,5,0.40700000000000003,8544,1.5750000000000002,0.019304953050354182,0.109,0.0012835648783702158,0.5700000000000001,11558.89411764706,-7504.4695652173905,597.46,-23900.0,34246.0,0.425,40,37802.229999999996,600.0,64411.8,14199.381522847558,False,False,2,8.0,7.0,16.0,7.0,0.0,858.7777777777778,27,-61.0,3.0,-14.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False,54,242,True
6202,5891,1994-04-18,65184,12,5432,1,54,monthly issuance,1993-01-25,7127,7127,False,3,male,1957-09-29,3,central Bohemia,75232,55,26,4,1,5,0.41700000000000004,8980,2.08,0.03746411101658868,0.111,-0.00014621437686091024,0.26,17495.916666666668,-8786.192307692309,829.2134146341464,-39900.0,48891.0,0.36585365853658536,82,47426.55,900.0,102410.3,18172.768250468802,False,False,1,15.0,14.0,52.0,0.0,0.0,1132.2068965517242,58,0.0,0.0,-14.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False,36,448,False
6296,6358,1996-08-06,270384,48,5633,1,3,monthly issuance,1995-05-27,7678,7678,False,3,male,1962-04-07,3,central Bohemia,75232,55,26,4,1,5,0.41700000000000004,8980,2.08,0.03746411101658868,0.111,-0.00014621437686091024,0.26,17764.690625,-9284.272727272728,664.771264367816,-30800.0,50696.0,0.367816091954023,87,47654.244827586204,700.0,91294.4,18202.53979303858,False,False,3,15.0,14.0,45.0,10.0,0.0,3515.5283018867926,53,-13076.0,10.0,-14.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,False,34,437,True
